"Freq [thz]","re(St(P1,P1)) []","im(St(P1,P1)) []","re(St(P1,P2)) []","im(St(P1,P2)) []","re(St(P2,P1)) []","im(St(P2,P1)) []","re(St(P2,P2)) []","im(St(P2,P2)) []"
0.071,0.0441116572658165,-0.0137659238444923,0.463979654476399,-0.840332751775714,0.463979654473396,-0.840332751767592,0.0429657768275855,-0.0115533381618372
0.0715,0.0440144420655928,-0.0140694099041461,0.457699811861946,-0.843673255925213,0.457699811859041,-0.843673255917274,0.0428715355278034,-0.0118223128331408
0.072,0.0439128308537848,-0.0143721808087947,0.451396247277494,-0.846967107842977,0.451396247274678,-0.846967107835227,0.0427733108072663,-0.0120904399425865
0.0725,0.0438068269759307,-0.0146741776133171,0.445069299756358,-0.850214136993036,0.445069299753626,-0.850214136985479,0.042671110187934,-0.0123576668143786
0.073,0.043696434316324,-0.014975340846367,0.43871930962337,-0.853414175265613,0.438719309620714,-0.853414175258253,0.0425649416609942,-0.012623940376325
0.0735,0.0435816573372572,-0.0152756105059717,0.432346618471449,-0.85656705698199,0.432346618468864,-0.856567056974831,0.0424548137215065,-0.0128892071566999
0.074,0.04346250111868,-0.0155749260569886,0.425951569138614,-0.859672618898992,0.425951569136092,-0.859672618892035,0.0423407354033129,-0.0131534132827839
0.0745,0.0433389713981994,-0.015873226430445,0.419534505685413,-0.862730700213119,0.419534505682948,-0.862730700206367,0.0422227163141435,-0.0134165044810942
0.075,0.0432110746113638,-0.0161704500247707,0.41309577337278,-0.865741142564349,0.413095773370366,-0.865741142557805,0.0421007666708682,-0.0136784260793086
0.0755,0.0430788179321548,-0.0164665347089428,0.406635718640314,-0.868703790039621,0.406635718637943,-0.868703790033287,0.0419748973348321,-0.0139391230098958
0.076,0.0429422093136302,-0.0167614178275558,0.400154689084968,-0.871618489176041,0.400154689082635,-0.871618489169916,0.0418451198472121,-0.0141985398154539
0.0765,0.0428012575286347,-0.0170550362078308,0.393653033440159,-0.874485088963803,0.393653033437858,-0.874485088957888,0.0417114464643384,-0.014456620655764
0.077,0.0426559722105185,-0.0173473261685711,0.387131101555282,-0.877303440848879,0.387131101553007,-0.877303440843174,0.0415738901929137,-0.0147133093165614
0.0775,0.0425063638937869,-0.0176382235310764,0.380589244375634,-0.880073398735461,0.380589244373379,-0.880073398729967,0.04143246482507,-0.0149685492200268
0.078,0.0423524440545999,-0.0179276636320242,0.374027813922731,-0.882794818988208,0.374027813920491,-0.882794818982923,0.0412871849731944,-0.0152222834369976
0.0785,0.0421942251510625,-0.0182155813383144,0.36744716327503,-0.885467560434282,0.3674471632728,-0.885467560429206,0.04113806610447,-0.0154744547008942
0.079,0.0420317206632163,-0.0185019110638895,0.360847646549035,-0.888091484365225,0.360847646546809,-0.888091484360355,0.0409851245750502,-0.0157250054233633
0.0795,0.0418649451326562,-0.0187865867885255,0.354229618880792,-0.890666454538658,0.354229618878565,-0.890666454533993,0.0408283776638139,-0.0159738777116261
0.08,0.0416939142016982,-0.0190695420785897,0.347593436407759,-0.893192337179858,0.347593436405528,-0.893192337175395,0.0406678436056251,-0.0162210133875286
0.0805,0.0415186446520187,-0.0193507101097631,0.340939456251062,-0.895669000983184,0.340939456248823,-0.89566900097892,0.0405035416240364,-0.0164663540082782
0.081,0.0413391544426754,-0.0196300236917173,0.334268036498105,-0.898096317113414,0.334268036495854,-0.898096317109346,0.0403354919633572,-0.0167098408888587
0.0815,0.0411554627474413,-0.0199074152947324,0.327579536185556,-0.900474159206965,0.32757953618329,-0.90047415920309,0.0401637159200315,-0.0169514151261059
0.082,0.0409675899913565,-0.0201828170782482,0.320874315282679,-0.902802403373047,0.320874315280395,-0.902802403369361,0.039988235873242,-0.0171910176244245
0.0825,0.0407755578864233,-0.0204561609213214,0.314152734675025,-0.905080928194733,0.314152734672719,-0.905080928191231,0.0398090753146788,-0.0174285891231282
0.083,0.0405793894663608,-0.0207273784549754,0.307415156148458,-0.907309614729988,0.30741515614613,-0.907309614726666,0.0396262588774017,-0.0176640702253778
0.0835,0.0403791091203252,-0.0209964010964133,0.300661942373532,-0.909488346512647,0.300661942371179,-0.909488346509499,0.0394398123637238,-0.0178974014286891
0.084,0.0401747426255232,-0.0212631600850688,0.29389345689018,-0.911617009553366,0.293893456887802,-0.911617009550387,0.0392497627720442,-0.0181285231569855
0.0845,0.0399663171786312,-0.0215275865204574,0.287110064092744,-0.913695492340556,0.287110064090341,-0.913695492337741,0.0390561383225675,-0.0183573757941573
