"Freq [thz]","re(St(P1,P1)) []","im(St(P1,P1)) []","re(St(P1,P2)) []","im(St(P1,P2)) []","re(St(P2,P1)) []","im(St(P2,P1)) []","re(St(P2,P2)) []","im(St(P2,P2)) []"
0.0185,0.284894199194135,0.0952338715109166,0.713079289672119,-0.154047235527446,0.713079289678829,-0.154047235525303,0.284904884930664,0.0951877016412708
0.019,0.286122387292322,0.0975391141720711,0.711745992019002,-0.157939309336758,0.711745992025494,-0.157939309335634,0.286133880429299,0.0974918821668206
0.0195,0.287377053159485,0.0998246468139886,0.710383981834838,-0.161812392018532,0.710383981841039,-0.161812392018383,0.287389397595598,0.0997763506093751
0.02,0.288657782954504,0.10209015528403,0.70899363285958,-0.165666229180145,0.70899363286542,-0.165666229180922,0.288671023056849,0.102040791293933
0.0205,0.289964160584316,0.104335336777537,0.707575317800674,-0.16950057346195,0.707575317806092,-0.1695005734636,0.289978341100175,0.104284899880794
0.021,0.291295768060133,0.106559899703208,0.706129408433998,-0.17331518427615,0.706129408438937,-0.173315184278615,0.291310934029436,0.106508383237241
0.0215,0.292652185838908,0.108763563537539,0.704656275710756,-0.177109827579314,0.704656275715166,-0.177109827582537,0.292668382507852,0.108710959298075
0.022,0.294032993149915,0.11094605866945,0.703156289866932,-0.180884275676509,0.703156289870769,-0.180884275680429,0.294050265886144,0.110892356916095
0.0225,0.295437768306391,0.113107126236208,0.701629820532406,-0.184638307054864,0.701629820535632,-0.184638307059419,0.295456162516134,0.113052315703605
0.023,0.29686608900225,0.115246517951715,0.700077236837193,-0.188371706244308,0.700077236839776,-0.188371706249434,0.296885650049783,0.115190585865997
0.0235,0.298317532593976,0.117363995928187,0.698498907512723,-0.19208426370314,0.698498907514637,-0.192084263708774,0.298338305723711,0.117306928028408
0.024,0.299791676367816,0.119459332492215,0.696895200986398,-0.195775775726126,0.696895200987621,-0.195775775732205,0.299813706629335,0.119401113056435
0.0245,0.301288097792507,0.121532309996146,0.695266485468021,-0.19944604437279,0.695266485468539,-0.199446044379251,0.301311429968779,0.121472921871837
0.025,0.302806374757777,0.12358272062569,0.693613129027006,-0.203094877413673,0.693613129026808,-0.203094877420454,0.302831053296786,0.123522145264103
